driver-pairs,distance
"(2, '63', '2')",45.33556188184303
"(2, '63', '27')",43.41059089437443
"(2, '63', '4')",44.945449141738905
"(2, '63', '81')",43.898972681089205
"(2, '63', '14')",39.23960641120633
"(2, '63', '31')",40.53715120444929
"(2, '63', '55')",43.18134361638176
"(2, '63', '24')",44.1237534187141
"(2, '63', '40')",43.89106158479324
"(2, '63', '1')",50.98201544364709
"(2, '63', '18')",44.90629777402178
"(2, '63', '20')",39.63501945316092
"(2, '63', '10')",45.26758743088
"(2, '63', '22')",inf
"(2, '63', '11')",42.640666640151316
"(2, '63', '77')",44.96548056420298
"(2, '63', '44')",41.368445953288955
"(2, '10', '16')",42.71847729904731
"(2, '10', '23')",45.44502342346737
"(2, '10', '2')",44.848196376699526
"(2, '10', '27')",43.348140673296776
"(2, '10', '4')",45.858433576016544
"(2, '10', '81')",43.81209814025356
"(2, '10', '14')",40.3352813047164
"(2, '10', '31')",41.4692597753513
"(2, '10', '55')",45.13512715683634
"(2, '10', '24')",43.32492716263005
"(2, '10', '40')",44.801115525223736
"(2, '10', '1')",54.004198473710034
"(2, '10', '18')",46.242564116067854
"(2, '10', '20')",41.131431529387704
"(2, '10', '63')",48.03100020078018
"(2, '10', '22')",inf
"(2, '10', '11')",44.30829968288566
"(2, '10', '77')",45.17509163352538
"(2, '10', '44')",43.606671859378785
"(2, '22', '16')",inf
"(2, '22', '23')",inf
"(2, '22', '2')",inf
"(2, '22', '27')",inf
"(2, '22', '4')",inf
"(2, '22', '81')",inf
"(2, '22', '14')",inf
"(2, '22', '31')",inf
"(2, '22', '55')",inf
"(2, '22', '24')",inf
"(2, '22', '40')",inf
"(2, '22', '1')",inf
"(2, '22', '18')",inf
"(2, '22', '20')",inf
"(2, '22', '63')",inf
"(2, '22', '10')",inf
"(2, '22', '11')",inf
"(2, '22', '77')",inf
"(2, '22', '44')",inf
"(2, '11', '16')",41.999346841096276
"(2, '11', '23')",45.210782100638966
"(2, '11', '2')",46.08287897280134
"(2, '11', '27')",43.074748161293236
"(2, '11', '4')",44.75538033713011
"(2, '11', '81')",44.569602956527255
"(2, '11', '14')",39.61961879750527
"(2, '11', '31')",41.07155795313459
"(2, '11', '55')",44.20287634013632
"(2, '11', '24')",45.49413942023967
"(2, '11', '40')",45.070025611509514
"(2, '11', '1')",52.79996289579499
"(2, '11', '18')",45.97132710394065
"(2, '11', '20')",41.49283269901001
"(2, '11', '63')",46.11838936708513
"(2, '11', '10')",46.18660370264182
"(2, '11', '22')",inf
"(2, '11', '77')",44.64844093618555
"(2, '11', '44')",42.810990287288604
"(2, '77', '16')",43.64321991479641
"(2, '77', '23')",45.4388344189781
"(2, '77', '2')",44.49136968146409
"(2, '77', '27')",42.157409522596325
"(2, '77', '4')",45.20208723824278
"(2, '77', '81')",44.17828972890002
"(2, '77', '14')",41.06294211171893
"(2, '77', '31')",42.00481483221375
"(2, '77', '55')",45.361582831074784
"(2, '77', '24')",43.18203537128677
"(2, '77', '40')",44.39731352956383
"(2, '77', '1')",50.96943997544483
"(2, '77', '18')",46.26431436892932
"(2, '77', '20')",40.82999025743251
"(2, '77', '63')",46.039871149073406
"(2, '77', '10')",44.82035164178611
"(2, '77', '22')",inf
"(2, '77', '11')",44.714897013528955
"(2, '77', '44')",42.74639934891229
"(2, '44', '16')",40.96249019692211
"(2, '44', '23')",44.73006371979222
"(2, '44', '2')",46.85884353457137
"(2, '44', '27')",42.2061715162724
"(2, '44', '4')",44.2289422843418
"(2, '44', '81')",43.65337187546895
"(2, '44', '14')",40.749051364731955
"(2, '44', '31')",41.837096147828476
"(2, '44', '55')",43.30964494638951
"(2, '44', '24')",43.0825174797717
"(2, '44', '40')",43.76957425415379
"(2, '44', '1')",52.305603487844145
