driver-pairs,distance
"(2, '1', '16')",42.283858223217464
"(2, '1', '63')",42.93763220896585
"(2, '1', '20')",37.2200282401606
"(2, '1', '10')",41.730943407356136
"(2, '1', '18')",41.49138144075097
"(2, '1', '11')",36.26631888693469
"(2, '1', '24')",31.92483045576631
"(2, '1', '27')",37.90648905126167
"(2, '1', '81')",37.37454289383496
"(2, '1', '55')",38.96520109218616
"(2, '1', '31')",36.75071739179139
"(2, '1', '23')",38.458431457578456
"(2, '1', '22')",inf
"(2, '1', '44')",35.591392402626255
"(2, '1', '2')",40.48632891288012
"(2, '18', '77')",42.6044511046801
"(2, '18', '4')",36.90396113644137
"(2, '18', '14')",37.89525059158156
"(2, '18', '40')",42.02769751265326
"(2, '18', '16')",39.48387813144865
"(2, '18', '63')",38.60276053386847
"(2, '18', '20')",39.00109428294558
"(2, '18', '10')",38.755715302412604
"(2, '18', '1')",41.445573413944366
"(2, '18', '11')",36.80526528459584
"(2, '18', '24')",33.55934616165504
"(2, '18', '27')",36.46418611218713
"(2, '18', '81')",39.340434203469
"(2, '18', '55')",39.893379866376804
"(2, '18', '31')",38.95916068199586
"(2, '18', '23')",40.07458191506147
"(2, '18', '22')",inf
"(2, '18', '44')",33.433510659947004
"(2, '18', '2')",42.00876430297923
"(2, '11', '77')",45.18570124143686
"(2, '11', '4')",39.32487815081052
"(2, '11', '14')",39.839864089851986
"(2, '11', '40')",42.87038096272505
"(2, '11', '16')",42.39045927453038
"(2, '11', '63')",43.07413182903308
"(2, '11', '20')",41.62473054432027
"(2, '11', '10')",39.60180802411347
"(2, '11', '1')",45.702154833541464
"(2, '11', '18')",42.468888966119266
"(2, '11', '24')",33.43219892979021
"(2, '11', '27')",38.596674338730786
"(2, '11', '81')",40.64433328220796
"(2, '11', '55')",42.73188864140939
"(2, '11', '31')",39.656645399355824
"(2, '11', '23')",40.78726866822397
"(2, '11', '22')",inf
"(2, '11', '44')",39.608632716745674
"(2, '11', '2')",41.87962631933312
"(2, '24', '77')",42.297656601738545
"(2, '24', '4')",38.13115827383349
"(2, '24', '14')",40.07262746465773
"(2, '24', '40')",42.53488594447488
"(2, '24', '16')",41.08948600121418
"(2, '24', '63')",41.234958920309055
"(2, '24', '20')",39.31412017351344
"(2, '24', '10')",39.620926637034216
"(2, '24', '1')",44.12275284637568
"(2, '24', '18')",41.696918655164225
"(2, '24', '11')",37.78528220100606
"(2, '24', '27')",38.95156028290666
"(2, '24', '81')",39.09521828425627
"(2, '24', '55')",41.603507544284895
"(2, '24', '31')",38.311982126753634
"(2, '24', '23')",40.785929587782846
"(2, '24', '22')",inf
"(2, '24', '44')",39.344010194903085
"(2, '24', '2')",41.781112299556746
"(2, '27', '77')",41.97201469435602
"(2, '27', '4')",38.812475726666655
"(2, '27', '14')",39.77430562976981
"(2, '27', '40')",41.048346712635684
"(2, '27', '16')",42.50243051256029
"(2, '27', '63')",42.53972369341608
"(2, '27', '20')",40.55265553414785
"(2, '27', '10')",41.37971860445013
"(2, '27', '1')",44.24289251821767
"(2, '27', '18')",42.66460739008593
"(2, '27', '11')",38.93961427440947
"(2, '27', '24')",34.790930721726944
"(2, '27', '81')",38.75411555187022
"(2, '27', '55')",42.86048989504429
"(2, '27', '31')",37.18520210007625
"(2, '27', '23')",40.706073303835495
"(2, '27', '22')",inf
"(2, '27', '44')",40.357122554555495
"(2, '27', '2')",41.05075645051737
"(2, '81', '77')",44.11295177566592
"(2, '81', '4')",38.32294362060845
"(2, '81', '14')",38.32946551553304
"(2, '81', '40')",40.7555612447348
"(2, '81', '16')",40.636380144186965
"(2, '81', '63')",40.94531397829531
"(2, '81', '20')",39.68516218804248
"(2, '81', '10')",38.22471765733231
"(2, '81', '1')",42.76878919149934
"(2, '81', '18')",39.52949338405507
"(2, '81', '11')",38.0537046218166
"(2, '81', '24')",34.41067620351274
"(2, '81', '27')",37.3659668412815
"(2, '81', '55')",42.16463733724782
"(2, '81', '31')",37.768829102114196
"(2, '81', '23')",40.71604918076858
"(2, '81', '22')",inf
"(2, '81', '44')",37.90977832250376
"(2, '81', '2')",41.139539751034725
"(2, '55', '77')",44.809882772486546
"(2, '55', '4')",41.056201654176874
"(2, '55', '14')",40.89137590239481
"(2, '55', '40')",45.03783524682071
"(2, '55', '16')",45.76899814157863
"(2, '55', '63')",43.17889313415043
"(2, '55', '20')",41.77160197943658
"(2, '55', '10')",41.93790516455978
"(2, '55', '1')",45.753350409419895
"(2, '55', '18')",43.28717906710417
"(2, '55', '11')",41.15036452368689
"(2, '55', '24')",36.44775519605642
"(2, '55', '27')",38.61153497183267
"(2, '55', '81')",40.62125989120893
"(2, '55', '31')",41.19240590397164
"(2, '55', '23')",42.525197014919314
"(2, '55', '22')",inf
"(2, '55', '44')",42.3931359520335
"(2, '55', '2')",45.84969146368207
"(2, '31', '77')",43.062048372325606
"(2, '31', '4')",36.87956619429177
"(2, '31', '14')",39.79997983287021
"(2, '31', '40')",41.36869355377843
"(2, '31', '16')",41.715848862879284
"(2, '31', '63')",41.551366509232736
"(2, '31', '20')",39.42575977071233
"(2, '31', '10')",40.941458959039096
"(2, '31', '1')",44.286178530579676
"(2, '31', '18')",40.798959537576856
"(2, '31', '11')",37.15645215829177
"(2, '31', '24')",33.20881522813276
"(2, '31', '27')",37.29798682220171
"(2, '31', '81')",38.79603765045371
"(2, '31', '55')",41.63032897075076
"(2, '31', '23')",40.881401011447956
"(2, '31', '22')",inf
"(2, '31', '44')",38.61378570297738
"(2, '31', '2')",42.44623393759998
"(2, '23', '77')",42.018847765980595
"(2, '23', '4')",38.54088927970526
"(2, '23', '14')",39.30866236949784
"(2, '23', '40')",43.12937640202713
"(2, '23', '16')",43.39353424627832
"(2, '23', '63')",42.76547650847529
"(2, '23', '20')",39.099022357847275
"(2, '23', '10')",40.96479790365246
"(2, '23', '1')",43.30323063643377
"(2, '23', '18')",41.8116039013727
"(2, '23', '11')",38.98278349702129
"(2, '23', '24')",34.45513367725728
"(2, '23', '27')",37.32707308608685
"(2, '23', '81')",38.74444222132743
"(2, '23', '55')",43.218040602301556
"(2, '23', '31')",38.17280544925863
"(2, '23', '22')",inf
"(2, '23', '44')",38.77738114646104
"(2, '23', '2')",41.98540803768589
"(2, '22', '77')",inf
"(2, '22', '4')",inf
"(2, '22', '14')",inf
"(2, '22', '40')",inf
"(2, '22', '16')",inf
"(2, '22', '63')",inf
"(2, '22', '20')",inf
"(2, '22', '10')",inf
"(2, '22', '1')",inf
"(2, '22', '18')",inf
"(2, '22', '11')",inf
"(2, '22', '24')",inf
"(2, '22', '27')",inf
"(2, '22', '81')",inf
"(2, '22', '55')",inf
"(2, '22', '31')",inf
"(2, '22', '23')",inf
"(2, '22', '44')",inf
"(2, '22', '2')",inf
"(2, '44', '77')",37.090257555230444
"(2, '44', '4')",32.898024982448256
"(2, '44', '14')",34.41035279535079
"(2, '44', '40')",38.64277241888724
"(2, '44', '16')",39.39497726738022
"(2, '44', '63')",39.925313512637935
"(2, '44', '20')",35.84559119815717
"(2, '44', '10')",36.08895108063286
"(2, '44', '1')",39.21210235995393
"(2, '44', '18')",36.923069862521274
"(2, '44', '11')",33.66909913160522
